pnt_id,simplexK,residue,residue_pos,coefsum,coefsum_pos,coef_sparsity,coef_sparsity_pos,maxdist,mindist,n_active,n_active_pos
1798,2,5.932057503402894,5.932057503402894,0.9929937575530956,0.992993757553096,0,0,8.58756160736084,7.710208415985107,2,2
1798,3,5.766700326339371,5.76670032633937,0.9951780550886289,0.9951780550886293,0,0,8.605170249938965,7.710208415985107,3,3
1798,4,5.546532520609195,5.546532520609197,1.0004487407048248,1.0004487407048246,0,0,9.048934936523438,7.710208415985107,4,4
1798,8,5.262573155431545,5.321134292668544,1.0084672758396813,1.0086505029932293,1,1,9.645837783813477,7.710208415985107,7,7
1798,16,4.79544298846916,5.08247502395553,1.0143714560712813,1.0164991313857206,4,6,10.362433433532715,7.710208415985107,12,10
1798,32,3.840717103869052,4.758347447936637,1.020491758772515,1.02356479954662,12,19,11.545308113098145,7.710208415985107,20,13
1798,64,3.028252863274775,4.758311608558293,1.008957775300531,1.0236387277140495,27,50,12.145623207092285,7.710208415985107,37,14
1798,128,1.7756778289180402,4.6046299102136565,1.005576780284128,1.0307756748206072,66,113,12.994758605957031,7.710208415985107,62,15
1799,1,4.399429161216577,4.399429161216579,0.9890731260545235,0.9890731260545248,0,0,4.412114143371582,4.412114143371582,1,1
1799,2,3.1052307964806527,3.105230796480652,1.0023492576705473,1.0023492576705486,0,0,5.099820613861084,4.412114143371582,2,2
1799,3,2.91898698035309,2.918986980353094,1.0036289938263112,1.0036289938263123,0,0,5.291858196258545,4.412114143371582,3,3
1799,4,2.7131946991992275,2.7131946991992266,1.006164850566153,1.0061648505661533,0,0,5.4534831047058105,4.412114143371582,4,4
1799,8,2.322668181693052,2.4439406300105677,1.0092550777733327,1.0097402503086514,1,1,5.801031589508057,4.412114143371582,7,7
1799,16,2.1589571076068736,2.358675468673399,1.0100256774453682,1.0113346900337532,5,7,6.3449811935424805,4.412114143371582,11,9
1799,32,1.8403771455295115,2.339374418076016,1.0059445551087123,1.0119022706819876,15,22,7.006527900695801,4.412114143371582,17,10
1799,64,1.325654674116651,2.3332964249265165,1.0030151713324729,1.012472366017821,25,52,7.542984962463379,4.412114143371582,39,12
1799,128,0.5964588294749283,2.329089261263371,0.9996239371479753,1.0127354806753028,65,115,8.39642333984375,4.412114143371582,63,13
1800,1,11.266092908599227,11.26609290859923,0.9436838578813374,0.9436838578813398,0,0,11.391563415527344,11.391563415527344,1,1
1800,2,9.820951124323967,9.820951124323967,0.9826183534697572,0.9826183534697592,0,0,11.898056983947754,11.391563415527344,2,2
1800,3,9.73292047986595,9.73292047986595,0.9851505071079404,0.9851505071079419,0,0,12.03010368347168,11.391563415527344,3,3
1800,4,8.906931771489333,8.906931771489335,1.0075020371551995,1.0075020371552006,0,0,12.526166915893555,11.391563415527344,4,4
1800,8,7.827651776287799,8.060152458404827,1.031445678028844,1.0350065524258318,1,1,13.591784477233887,11.391563415527344,7,7
1800,16,7.098728109302998,7.825162155785384,1.038333034479317,1.0461325363769842,5,4,14.620474815368652,11.391563415527344,11,12
1800,32,6.268222670375843,7.228182770476266,1.053216503453116,1.0682689909128533,10,15,15.151833534240723,11.391563415527344,22,17
1800,64,4.939757940967563,7.128286765076923,1.0458959889083288,1.0745189584670178,26,43,15.722736358642578,11.391563415527344,38,21
1800,128,3.106183234873818,6.970964911204793,1.0224844674505842,1.0811786562089258,65,104,16.336606979370117,11.391563415527344,63,24
1801,1,12.558978308831477,12.558978308831483,0.9043607188777808,0.9043607188777838,0,0,12.870691299438477,12.870691299438477,1,1
1801,2,8.783135084538566,8.783135084538566,1.008900062667016,1.0089000626670177,0,0,13.037338256835938,12.870691299438477,2,2
1801,3,8.578038916805035,8.578038916805035,1.012147825935444,1.0121478259354448,0,0,13.104223251342773,12.870691299438477,3,3
1801,4,8.558887831542666,8.558887831542691,1.0128773048446136,1.0128773048446147,0,0,13.168024063110352,12.870691299438477,4,4
1801,8,8.442209325629749,8.451816813487685,1.0188641630984445,1.0181820350531758,2,2,14.599686622619629,12.870691299438477,6,6
1801,16,7.755602486645419,8.123836804348272,1.0366541135547034,1.0350949478984477,4,8,15.397820472717285,12.870691299438477,12,8
1801,32,6.343487473625713,8.013753387058076,1.0276197557876459,1.0403331417950281,12,21,16.251827239990234,12.870691299438477,20,11
1801,64,5.345417483190556,8.007499943517258,1.0179606246290278,1.0421215220517066,29,51,17.554716110229492,12.870691299438477,35,13
1801,128,3.066606316916215,7.983421271236067,1.010493269657898,1.047569569845527,58,115,18.730693817138672,12.870691299438477,70,13
1802,1,8.54045663164873,8.540456631648713,0.968864819643787,0.96886481964379,0,0,8.590720176696777,8.590720176696777,1,1
