residue,residue_pos,coefsum,coefsum_pos,coef_sparsity,coef_sparsity_pos,maxdist,mindist,pnt_id,simplexK
17.378205451582186,17.378205451582186,0.8521467879837519,0.8521467879837513,0,0,17.759679794311523,17.759679794311523,3,1
16.608595733577637,16.608595733577637,0.9327932340440757,0.9327932340440761,0,0,17.76490020751953,17.759679794311523,3,2
16.402527058633446,16.402527058633446,0.9198891909575789,0.9198891909575786,0,0,17.978498458862305,17.759679794311523,3,3
16.16518574286319,16.16518574286319,0.9545866211284322,0.954586621128432,0,0,18.11528778076172,17.759679794311523,3,4
14.277848051478868,14.27844532402138,1.0902179327248107,1.089894696596131,1,1,18.41429328918457,17.759679794311523,3,8
13.755898657923296,13.821230575475276,1.1074291287233589,1.1117245979083883,6,5,18.959257125854492,17.759679794311523,3,16
12.194351901303637,13.446375329179853,1.0303535935627046,1.0967521063789363,12,19,19.486244201660156,17.759679794311523,3,32
11.424738206791805,13.186382063561826,1.00687221708051,1.0885453968140464,26,50,20.048450469970703,17.759679794311523,3,64
10.123681288430104,12.707115950764791,0.9865591217619083,1.1140668521576584,58,111,20.66252326965332,17.759679794311523,3,128
22.66058184395083,22.660581843950833,0.7999789624888402,0.7999789624888409,0,0,23.21518898010254,23.21518898010254,4,1
21.42431228712714,21.42431228712714,0.9800128748832742,0.9800128748832745,0,0,23.882585525512695,23.21518898010254,4,2
20.52663269237708,20.526632692377078,1.089090099169618,1.0890900991696184,0,0,24.125736236572266,23.21518898010254,4,3
20.523241096697642,20.523241096697642,1.092204222844959,1.0922042228449595,0,0,24.387475967407227,23.21518898010254,4,4
19.549424218050305,19.57653661445411,1.209633344921697,1.2074343167368622,1,1,24.527809143066406,23.21518898010254,4,8
18.9690689575134,19.192371025745228,1.2259453206590807,1.2767670460100633,7,7,24.776853561401367,23.21518898010254,4,16
17.576131375704215,18.200395735283667,1.1230666104510458,1.2671967752861542,15,21,25.19560432434082,23.21518898010254,4,32
15.757728333347135,17.994355164642375,1.0109303056231151,1.2462614325981924,28,53,25.614532470703125,23.21518898010254,4,64
13.349823836555077,17.636860944267628,1.009026212525428,1.2956958950327246,57,114,26.167375564575195,23.21518898010254,4,128
15.47273894467318,15.472738944673182,0.9476301159678246,0.9476301159678284,0,0,15.548552513122559,15.548552513122559,5,1
14.413429318367848,14.41342931836785,1.0390249525222433,1.039024952522246,0,0,15.62341022491455,15.548552513122559,5,2
13.849311015186826,13.849311015186826,1.0117048722365352,1.0117048722365367,0,0,15.878888130187988,15.548552513122559,5,3
13.320149601102845,13.320149601102845,1.0742649847803958,1.0742649847803973,0,0,15.891679763793945,15.548552513122559,5,4
13.145505643506592,13.179627377130204,1.0639127432695283,1.070566635529379,2,2,16.215106964111328,15.548552513122559,5,8
12.464841722769208,12.866096918442613,1.1467003838439151,1.103472402692291,5,7,16.67375373840332,15.548552513122559,5,16
11.340586126117733,12.366610233330714,1.0444286948848267,1.0649941552314142,12,20,17.018957138061523,15.548552513122559,5,32
10.677984309653299,12.171806521614574,1.0365138918732566,1.1068714480966733,24,46,17.64056968688965,15.548552513122559,5,64
9.774657562816504,11.814245882366585,1.0129078781077454,1.154137097363665,58,108,18.31437873840332,15.548552513122559,5,128
17.745592533164952,17.745592533164952,0.9595284576051504,0.9595284576051508,0,0,17.81118392944336,17.81118392944336,6,1
15.664918674958276,15.664918674958276,1.0567992633937142,1.0567992633937147,0,0,18.127004623413086,17.81118392944336,6,2
15.02270573827461,15.02270573827461,1.0657495339400613,1.0657495339400618,0,0,18.477449417114258,17.81118392944336,6,3
14.797278897689825,14.797278897689823,1.0303463905732757,1.0303463905732773,0,0,18.709985733032227,17.81118392944336,6,4
14.235894519240842,14.313392583195874,1.0345399903496495,1.0591551868532287,1,1,19.086286544799805,17.81118392944336,6,8
13.846445278914974,14.180471165565223,1.059389641497593,1.0835535346919165,5,6,19.396331787109375,17.81118392944336,6,16
13.077557161337628,14.106654684086696,1.0282947938046303,1.093946458038924,10,18,19.957897186279297,17.81118392944336,6,32
11.162476060491244,13.444003902092494,1.0745729457965911,1.1289621625456283,28,47,20.609130859375,17.81118392944336,6,64
8.566544654918218,12.622463832535987,1.067087378478819,1.1927888059658653,55,104,21.20418930053711,17.81118392944336,6,128
22.72525455154098,22.72525455154098,0.7989512238025677,0.7989512238025713,0,0,23.89192008972168,23.89192008972168,7,1
20.65376393787917,20.65376393787917,0.9044996747419402,0.9044996747419427,0,0,24.01527214050293,23.89192008972168,7,2
20.384429681819466,20.38442968181947,0.9450087368749003,0.9450087368749022,0,0,24.179906845092773,23.89192008972168,7,3
19.220993154179187,19.22099315417918,1.1157693935076909,1.1157693935076918,0,0,24.307695388793945,23.89192008972168,7,4
17.762009958457597,17.762009958457597,1.1630033338922456,1.1630033338922452,0,0,25.240478515625,23.89192008972168,7,8
16.760929827036552,17.14791557230742,1.2107868759278932,1.282993000693198,4,7,25.470365524291992,23.89192008972168,7,16
14.656823932041792,15.396882812916372,1.2037927095198804,1.3439013752109739,12,17,26.15062713623047,23.89192008972168,7,32
12.633697542668592,14.897018458862517,1.091552221363865,1.2811759165719028,27,42,26.78038215637207,23.89192008972168,7,64
10.343728137294182,14.108259320627583,1.0672554839433288,1.3537298680415157,56,104,27.541746139526367,23.89192008972168,7,128
14.654489214461304,14.654489214461304,0.8535901712991439,0.8535901712991444,0,0,14.949316024780273,14.949316024780273,8,1
14.14581360128874,14.14581360128874,1.021502938858226,1.0215029388582257,0,0,15.409125328063965,14.949316024780273,8,2
13.37966564368992,13.37966564368992,1.0912394534114072,1.0912394534114074,0,0,15.735371589660645,14.949316024780273,8,3
13.366406044198566,13.366406044198568,1.0936633678487366,1.0936633678487362,0,0,16.58574676513672,14.949316024780273,8,4
13.255826658202897,13.260277129081443,1.1070328251268318,1.1070988651705687,1,1,17.039798736572266,14.949316024780273,8,8
13.117982494550805,13.11679147315094,1.1083196110483406,1.1209409188788397,4,6,17.208362579345703,14.949316024780273,8,16
12.38581149094844,12.660023060919713,1.0865175003097907,1.1200618090088668,13,20,17.589126586914062,14.949316024780273,8,32
11.23509821147081,12.506443005838486,1.021550335758615,1.1475314917854016,28,47,18.027761459350586,14.949316024780273,8,64
10.004370700577404,12.406329677027085,1.0140132221841391,1.171181140978661,59,109,18.59590721130371,14.949316024780273,8,128
22.701757026799207,22.701757026799218,0.8587012148795469,0.8587012148795508,0,0,23.41293716430664,23.41293716430664,9,1
20.33292584374775,20.332925843747766,0.9366769938774631,0.9366769938774706,0,0,23.718778610229492,23.41293716430664,9,2
19.195971225018567,19.195971225018567,0.9284390959381198,0.9284390959381201,0,0,25.019210815429688,23.41293716430664,9,3
19.173292225190014,19.17329222519002,0.9338768543405865,0.9338768543405879,0,0,25.236135482788086,23.41293716430664,9,4
17.839266275483304,17.83927694591729,1.0263278444398,1.026392804503867,1,1,25.699460983276367,23.41293716430664,9,8
16.573359194431422,16.84457347971619,1.113191681619959,1.1234301056926306,3,6,26.804471969604492,23.41293716430664,9,16
14.58259067176092,16.544400213173596,1.1102050086568414,1.134777053920521,9,17,28.284805297851562,23.41293716430664,9,32
13.004474574597475,15.917196566423879,1.1245078195816611,1.195699611633041,22,48,29.887325286865234,23.41293716430664,9,64
10.45013110054849,15.261228544143464,1.062491839835099,1.2934865584830904,55,107,31.140533447265625,23.41293716430664,9,128
21.08555807003036,21.08555807003036,0.8159083881969531,0.8159083881969524,0,0,22.61650276184082,22.61650276184082,10,1
19.758119279469586,19.75811927946958,0.8946502700437187,0.8946502700437169,0,0,23.402587890625,22.61650276184082,10,2
19.179962170228904,19.179962170228897,0.9636010065040053,0.9636010065040024,0,0,23.756677627563477,22.61650276184082,10,3
18.81443976281374,18.814439762813745,1.0186572987973013,1.0186572987972993,0,0,24.1909122467041,22.61650276184082,10,4
18.408140909786216,18.52911866212664,1.013482328796105,1.0128877638603226,1,2,24.99203872680664,22.61650276184082,10,8
15.656188979746302,16.247934797552563,1.1448639980840885,1.1628733746243949,6,7,25.821420669555664,22.61650276184082,10,16
13.415138096483464,15.06232496841299,1.2249355391824934,1.2513570106957665,13,22,26.433298110961914,22.61650276184082,10,32
12.022784374197657,14.630382399914367,1.1403386728668838,1.2601788457430185,24,50,27.29813575744629,22.61650276184082,10,64
9.442985566026927,13.976839831557529,1.0932948623765593,1.3348361144990732,61,107,28.191082000732422,22.61650276184082,10,128
15.18820274120725,15.188202741207254,0.7514222717474426,0.7514222717474455,0,0,16.3214054107666,16.3214054107666,11,1
14.236598685937693,14.23659868593769,0.9131005255582222,0.9131005255582241,0,0,16.45987319946289,16.3214054107666,11,2
14.20086200150311,14.200862001503111,0.9362965756719478,0.93629657567195,0,0,16.845247268676758,16.3214054107666,11,3
14.04929104793625,14.049291047936249,1.0031892029529024,1.0031892029529033,0,0,17.053674697875977,16.3214054107666,11,4
13.645273811570146,13.64761008428199,1.0572735131972903,1.0581750316381004,1,1,17.768829345703125,16.3214054107666,11,8
13.241968870537738,13.556706929901694,1.0225691992381407,1.0908633731625732,4,7,18.207530975341797,16.3214054107666,11,16
12.119683795878595,13.106746095550907,1.0083169425923282,1.1250474348041988,11,20,18.753244400024414,16.3214054107666,11,32
10.565803177175956,12.428327410995204,1.0223441607667045,1.1993722696037952,25,50,19.243183135986328,16.3214054107666,11,64
9.115790759563282,12.130496350626311,1.0013253905151691,1.2009296427788476,63,107,19.796329498291016,16.3214054107666,11,128
18.945772720214144,18.94577272021414,0.9774944254220513,0.9774944254220529,0,0,18.95783805847168,18.95783805847168,12,1
17.19549650744517,17.195496507445174,1.2038460127339867,1.2038460127339863,0,0,19.18624496459961,18.95783805847168,12,2
15.575750466842216,15.575750466842214,1.1599382511514067,1.159938251151407,0,0,19.649639129638672,18.95783805847168,12,3
15.504578476670895,15.504578476670899,1.1261910880367865,1.1261910880367847,0,0,19.73933219909668,18.95783805847168,12,4
14.876926467701566,14.917255957350998,0.9975027962209497,1.01204227728433,3,3,20.323293685913086,18.95783805847168,12,8
14.136920212936424,14.456099674755414,1.0056376756430199,1.0307148860510074,5,5,21.0794620513916,18.95783805847168,12,16
12.933683411046635,13.954098094243722,1.0167616301933262,1.0729340426866074,13,19,21.394424438476562,18.95783805847168,12,32
11.646470766295499,13.864817079464638,0.9939928984283408,1.1041631258104632,30,51,22.259105682373047,18.95783805847168,12,64
9.266320553650331,13.595870775207356,1.0034952759029188,1.1724367278041137,57,110,23.166780471801758,18.95783805847168,12,128
24.839221103827185,24.839221103827178,0.8243003774429536,0.8243003774429523,0,0,25.506591796875,25.506591796875,13,1
22.937031841731528,22.93703184173153,1.1353852667129756,1.135385266712974,0,0,25.641244888305664,25.506591796875,13,2
21.981559011075912,21.981559011075916,1.128942801067509,1.1289428010675078,0,0,25.778120040893555,25.506591796875,13,3
21.36781870125375,21.36781870125375,1.141293350529455,1.1412933505294558,0,0,25.913684844970703,25.506591796875,13,4
20.632718647142877,20.66973746595224,1.2220254387313454,1.2117807323824066,1,1,26.83869171142578,25.506591796875,13,8
19.55783932391048,19.86839213677599,1.1600610068009916,1.1399179012337708,5,6,27.715747833251953,25.506591796875,13,16
17.22823797319433,19.370979075379207,1.088283078568754,1.2655762474108538,8,15,28.161718368530273,25.506591796875,13,32
14.873195526161487,19.058734043977076,1.0784430649860632,1.290295653731987,26,45,28.848203659057617,25.506591796875,13,64
12.967012618967853,18.407552701772406,1.0473300061829456,1.2678662002620875,57,111,29.499073028564453,25.506591796875,13,128
23.413659899296917,23.413659899296917,0.9616668958989266,0.9616668958989285,0,0,23.4537353515625,23.4537353515625,14,1
20.95354784477833,20.95354784477833,1.0675002113467225,1.0675002113467236,0,0,24.956947326660156,23.4537353515625,14,2
20.233288542519844,20.233288542519848,1.1100838933173733,1.1100838933173744,0,0,25.343158721923828,23.4537353515625,14,3
19.575305871253754,19.575305871253754,1.1832111180968221,1.1832111180968228,0,0,25.517473220825195,23.4537353515625,14,4
16.260094673444037,16.260094673444037,1.3388169240133863,1.3388169240133858,0,0,26.493797302246094,23.4537353515625,14,8
15.860085642127805,15.981432161564223,1.3510378886720553,1.3620020539099182,4,4,27.328025817871094,23.4537353515625,14,16
15.029168136384126,15.576014094537642,1.2792155032206554,1.3606510802380174,12,16,28.066486358642578,23.4537353515625,14,32
13.81052083575781,15.268865446950656,1.298327592775967,1.3902168852751355,23,46,28.95639991760254,23.4537353515625,14,64
10.968214402582896,14.657835664613838,1.1168595847159861,1.4458720726948604,58,102,29.80048370361328,23.4537353515625,14,128
15.917920828779332,15.917920828779334,0.9795591014039304,0.979559101403931,0,0,15.923739433288574,15.923739433288574,15,1
13.83171056450073,13.831710564500728,1.00043952896855,1.0004395289685497,0,0,15.955849647521973,15.923739433288574,15,2
13.036768478363937,13.036768478363935,1.0713697858110702,1.0713697858110693,0,0,15.982118606567383,15.923739433288574,15,3
12.604096304490737,12.604096304490737,1.0079449395918025,1.0079449395918032,0,0,16.17832374572754,15.923739433288574,15,4
12.196020123822017,12.214255660058637,1.0702731852501841,1.0756340428621054,1,2,16.37563705444336,15.923739433288574,15,8
10.728895106539388,10.840984455443431,1.0056378793572944,1.0616935579696982,5,10,16.986003875732422,15.923739433288574,15,16
9.838512932200965,10.475395447938238,1.0151071130480305,1.1240873200895005,12,22,17.587247848510742,15.923739433288574,15,32
8.338784206234177,10.095591445542434,1.006485775811314,1.148724313937799,29,48,18.21672821044922,15.923739433288574,15,64
6.497091461427885,9.84234699209323,1.0046667195434524,1.162208577278717,53,108,18.993427276611328,15.923739433288574,15,128
7.876433683629655,7.876433683629657,0.8244429878136564,0.8244429878136574,0,0,8.345663070678711,8.345663070678711,16,1
7.314210670274575,7.314210670274574,0.9805144467667852,0.9805144467667857,0,0,8.716740608215332,8.345663070678711,16,2
7.081678839775618,7.081678839775618,1.0003416167068082,1.0003416167068082,0,0,9.28348445892334,8.345663070678711,16,3
6.998648672172544,6.998648672172543,1.0097142496482059,1.009714249648206,0,0,9.770580291748047,8.345663070678711,16,4
6.761119969935199,6.798919020918988,1.0058350087816004,1.0110505295393453,2,2,10.157652854919434,8.345663070678711,16,8
6.256022747462598,6.304666914832326,1.0101636844709234,1.017114736369365,4,4,10.846088409423828,8.345663070678711,16,16
5.827926581719057,6.077825694098311,1.0082259610260242,1.0334303814557455,10,18,11.459203720092773,8.345663070678711,16,32
5.310945450690589,5.957775267856694,1.0021336591373164,1.034213908212477,28,42,12.06060791015625,8.345663070678711,16,64
4.7082228413875296,5.787240048096694,1.0012444862100593,1.0466803424748696,53,102,12.878856658935547,8.345663070678711,16,128
17.351494887797354,17.351494887797347,0.897977978489061,0.8979779784890588,0,0,17.677494049072266,17.677494049072266,17,1
15.988874674543137,15.988874674543142,1.0356393783298619,1.035639378329858,0,0,17.96324920654297,17.677494049072266,17,2
15.660938094750211,15.66093809475021,1.0719244469627698,1.0719244469627676,0,0,18.200300216674805,17.677494049072266,17,3
15.374105695824408,15.374105695824412,1.0378187149692042,1.037818714969202,0,0,18.49542808532715,17.677494049072266,17,4
14.644101658466004,14.694587745295422,1.0931643739825954,1.094538081936164,2,2,18.76231575012207,17.677494049072266,17,8
13.561741787706925,13.966891271885068,1.076357216450886,1.052932064372981,5,6,19.1678409576416,17.677494049072266,17,16
12.526431731377045,13.862742396139721,1.0946242329440725,1.032297368933398,12,21,19.607099533081055,17.677494049072266,17,32
11.238218020843574,13.617559076921198,1.092567798781958,1.042473357490177,27,51,19.99641227722168,17.677494049072266,17,64
9.533398506553306,13.330885411648577,1.0313007086550792,1.0918851848776945,57,114,20.59553337097168,17.677494049072266,17,128
19.743938041750933,19.74393804175093,0.9085023774223342,0.9085023774223361,0,0,19.94683837890625,19.94683837890625,18,1
18.554364270159205,18.554364270159205,0.9575124902927655,0.9575124902927663,0,0,20.31928253173828,19.94683837890625,18,2
18.399426403465963,18.399426403465966,0.9785675305807819,0.9785675305807823,0,0,20.516706466674805,19.94683837890625,18,3
18.167907435985462,18.167907435985462,1.0301380756722625,1.0301380756722638,0,0,20.675865173339844,19.94683837890625,18,4
17.31783036786015,17.388544845636865,0.984773561595237,0.9997119976819717,2,2,21.64291000366211,19.94683837890625,18,8
16.7995084965787,17.0740406955305,1.0639617349923944,1.098116164982892,5,9,21.984010696411133,19.94683837890625,18,16
15.41124749253276,16.253759405042732,1.088660213421274,1.1045765863111505,14,18,22.35166358947754,19.94683837890625,18,32
14.12491485587113,16.0453077558627,1.045479495365473,1.139005299969041,25,47,22.880279541015625,19.94683837890625,18,64
11.719297769828325,15.957908203940578,1.0266626708069644,1.1371960970592339,55,109,23.403247833251953,19.94683837890625,18,128
18.15698602312005,18.156986023120048,0.7517175241585733,0.7517175241585722,0,0,19.589418411254883,19.589418411254883,19,1
16.870036672478044,16.870036672478044,0.9057987477153528,0.9057987477153525,0,0,19.98595428466797,19.589418411254883,19,2
16.552731450238735,16.552731450238735,0.9934575621377717,0.9934575621377715,0,0,20.140060424804688,19.589418411254883,19,3
16.529574810591114,16.529574810591114,1.0121208500456598,1.0121208500456595,0,0,20.223745346069336,19.589418411254883,19,4
15.829247775290012,15.902337393731761,1.1030020747819242,1.1150571668017646,2,2,20.353866577148438,19.589418411254883,19,8
15.61568058250551,15.838920336664009,1.0577497608837803,1.1159183825379748,7,8,21.1435546875,19.589418411254883,19,16
14.828916353937935,15.703776811771897,1.1091125690410384,1.1180059020487692,11,24,21.46225357055664,19.589418411254883,19,32
13.647238528485369,15.563921403476,1.0702936339673315,1.1561097186950158,29,52,21.861148834228516,19.589418411254883,19,64
12.032022709507213,15.019432841461713,1.0378215914944815,1.2697332148975529,57,112,22.185890197753906,19.589418411254883,19,128
18.454406177063973,18.454406177063976,0.8263661887426268,0.8263661887426286,0,0,18.789363861083984,18.789363861083984,20,1
17.52507727892835,17.525077278928347,1.014719806496149,1.0147198064961498,0,0,19.296428680419922,18.789363861083984,20,2
17.252964828430517,17.25296482843052,1.081645309629997,1.0816453096299983,0,0,19.324443817138672,18.789363861083984,20,3
16.412688219894072,16.412688219894072,1.115916211986558,1.1159162119865567,0,0,19.381654739379883,18.789363861083984,20,4
15.760725973170763,15.769817249735352,1.1870503174414377,1.1947494655156743,2,2,19.64470100402832,18.789363861083984,20,8
14.74390143042858,14.866944662812319,1.1952984614405504,1.2649986699652958,4,6,20.027393341064453,18.789363861083984,20,16
14.168178043365941,14.695916059089651,1.1276513428964323,1.269022663795957,12,18,20.593128204345703,18.789363861083984,20,32
12.696582664693944,14.244325806142767,1.0836422482100878,1.2951054283636765,29,49,20.9738712310791,18.789363861083984,20,64
10.565117258225223,13.85632404001131,1.0315982452208226,1.2779530813192117,63,109,21.542987823486328,18.789363861083984,20,128
13.161188632367622,13.161188632367622,0.8895540830132553,0.8895540830132553,0,0,13.367191314697266,13.367191314697266,21,1
12.521070833125412,12.52107083312541,0.9647576942001376,0.9647576942001379,0,0,14.193319320678711,13.367191314697266,21,2
12.123841597105065,12.123841597105066,1.0037138033465973,1.0037138033465984,0,0,14.199420928955078,13.367191314697266,21,3
12.092281979100797,12.092281979100797,1.0043399662948318,1.0043399662948334,0,0,14.21197509765625,13.367191314697266,21,4
11.645926759863627,11.647203853080525,1.0227756490674078,1.0274759342630393,2,2,14.372243881225586,13.367191314697266,21,8
11.100451487686799,11.26331864985396,1.0579728788730354,1.0274892547563472,4,8,14.784893989562988,13.367191314697266,21,16
10.208224174579197,10.682595957079002,1.0200378167526314,1.0820549176039118,12,20,15.222275733947754,13.367191314697266,21,32
9.46547563206846,10.590365107268893,1.0207156110115547,1.0787400399866476,32,50,15.833022117614746,13.367191314697266,21,64
7.94090314382668,9.806664509978829,1.00328861928802,1.0504877356445006,64,111,16.485193252563477,13.367191314697266,21,128
17.614814341016174,17.614814341016178,0.9452831384448911,0.9452831384448884,0,0,17.649805068969727,17.649805068969727,22,1
15.899836090147113,15.899836090147115,1.0270854901411595,1.027085490141161,0,0,17.65328598022461,17.649805068969727,22,2
15.094658099554948,15.094658099554946,1.1868434034330553,1.1868434034330562,0,0,17.89471435546875,17.649805068969727,22,3
14.66656878867621,14.666568788676207,1.185607678171326,1.1856076781713272,0,0,18.135406494140625,17.649805068969727,22,4
14.25394801584097,14.300472308329182,1.2298570517552863,1.2170895585228751,1,1,18.966588973999023,17.649805068969727,22,8
13.361130690883792,14.027692156320207,1.2908136680020488,1.2493086346725986,3,4,19.230043411254883,17.649805068969727,22,16
12.69435322946026,13.409311363472787,1.2295690639914512,1.2742860265265095,11,17,19.530658721923828,17.649805068969727,22,32
11.665259940531275,13.072868131108816,1.1225294871197855,1.2570834241443765,29,43,20.046836853027344,17.649805068969727,22,64
9.184976439129926,12.177432553827606,1.011021667093585,1.242441606016162,51,106,20.610307693481445,17.649805068969727,22,128
23.387763219888065,23.38776321988806,0.8462332046394726,0.8462332046394722,0,0,23.63883399963379,23.63883399963379,23,1
22.451832576754537,22.451832576754537,0.9158393029949901,0.915839302994991,0,0,23.693876266479492,23.63883399963379,23,2
22.447492834805594,22.447492834805594,0.9234076755694078,0.923407675569409,0,0,23.790325164794922,23.63883399963379,23,3
22.41173948091709,22.412642691004482,0.9623480843573378,0.9620318963332573,1,1,24.046358108520508,23.63883399963379,23,4
21.541814270721012,21.558960911952372,1.1108337240940627,1.1224181283533978,3,3,24.315996170043945,23.63883399963379,23,8
20.54543280147349,20.984600461514372,1.2004563610429562,1.259206570505044,5,7,24.753154754638672,23.63883399963379,23,16
18.657592825999814,20.14903219631483,1.0644898197280286,1.2255763170191103,11,20,25.049203872680664,23.63883399963379,23,32
16.227141251202443,19.276149997095324,1.0282724654110202,1.2494143681315055,22,47,25.42469596862793,23.63883399963379,23,64
13.274620126139201,18.2884884143001,1.0206591380418835,1.3202164802654717,52,114,25.818185806274414,23.63883399963379,23,128
14.283609328255308,14.283609328255308,0.9705751861665793,0.9705751861665781,0,0,14.30158805847168,14.30158805847168,24,1
13.456173761365907,13.456173761365909,0.9805002218242573,0.980500221824257,0,0,14.406509399414062,14.30158805847168,24,2
13.166847908114805,13.166847908114805,0.9861282581851822,0.9861282581851806,0,0,14.63286304473877,14.30158805847168,24,3
12.853512553133784,12.853512553133788,1.0230458262200215,1.02304582622002,0,0,14.67046070098877,14.30158805847168,24,4
12.494860435697952,12.494860435697952,1.0625769953036417,1.0625769953036421,0,0,14.830547332763672,14.30158805847168,24,8
11.985226693071999,12.027280198885796,1.088196239251775,1.1104625575098284,2,2,15.2570161819458,14.30158805847168,24,16
11.380594701358067,11.704323791911152,1.0013133090331976,1.0962967287037113,10,19,15.86898136138916,14.30158805847168,24,32
10.756866405937147,11.532138263761635,1.012319336689517,1.0747800121741702,31,48,16.22913932800293,14.30158805847168,24,64
9.23273558234095,11.22858251218909,0.9936248138704276,1.0352968046527897,56,102,16.75370216369629,14.30158805847168,24,128
22.07425531795476,22.07425531795476,0.7528030814023102,0.7528030814023099,0,0,23.521352767944336,23.521352767944336,25,1
19.37889675287733,19.378896752877335,1.1078789952666002,1.1078789952665988,0,0,23.710725784301758,23.521352767944336,25,2
18.74502151761062,18.74502151761062,1.1848933636819985,1.184893363681998,0,0,24.021358489990234,23.521352767944336,25,3
18.376388202048815,18.37638820204882,1.2127125551801603,1.2127125551801587,0,0,24.534807205200195,23.521352767944336,25,4
17.827927736664392,17.907929542325927,1.2093290934089527,1.2204770490122279,1,1,25.23097801208496,23.521352767944336,25,8
17.23681030564837,17.56777366857628,1.2103891701589513,1.2304340148997723,5,8,25.781204223632812,23.521352767944336,25,16
16.961833127013016,17.500602296019505,1.1965490325609656,1.2385047031766758,7,20,26.306720733642578,23.521352767944336,25,32
14.014824753610153,16.254519921670596,1.123448713354064,1.3239078852303678,22,46,26.945219039916992,23.521352767944336,25,64
11.204214132598938,15.934005808068562,1.0569285419748136,1.3625738061895973,56,102,27.744890213012695,23.521352767944336,25,128
24.898099147016033,24.898099147016033,0.9126828890663254,0.9126828890663253,0,0,25.05901527404785,25.05901527404785,26,1
21.522646143326522,21.522646143326522,0.9149613059434045,0.9149613059434034,0,0,25.114009857177734,25.05901527404785,26,2
20.65265877587235,20.65265877587235,1.041299063101759,1.0412990631017582,0,0,25.281932830810547,25.05901527404785,26,3
20.60992190049245,20.60992190049245,1.04034380944735,1.0403438094473483,0,0,25.65303611755371,25.05901527404785,26,4
20.185976500453577,20.608257237314692,0.9836341593070039,1.044658802609732,2,3,26.017906188964844,25.05901527404785,26,8
19.10449269107723,20.22208844713495,1.0191198476037173,1.1046688579882968,5,8,26.529521942138672,25.05901527404785,26,16
17.362979764844837,20.149728853372096,1.0402035688242004,1.10507751454898,12,20,27.20013427734375,25.05901527404785,26,32
